id,name,category,value,memo
823,item_000823,A,922,memo_000823
824,item_000824,B,923,memo_000824
825,item_000825,C,924,memo_000825
826,item_000826,A,925,memo_000826
827,item_000827,B,926,memo_000827
828,item_000828,C,927,memo_000828
829,item_000829,A,928,memo_000829
830,item_000830,B,929,memo_000830
831,item_000831,C,930,memo_000831
832,item_000832,A,931,memo_000832
833,item_000833,B,932,memo_000833
834,item_000834,C,933,memo_000834
835,item_000835,A,934,memo_000835
836,item_000836,B,935,memo_000836
837,item_000837,C,936,memo_000837
838,item_000838,A,937,memo_000838
839,item_000839,B,938,memo_000839
840,item_000840,C,939,memo_000840
841,item_000841,A,940,memo_000841
842,item_000842,B,941,memo_000842
843,item_000843,C,942,memo_000843
844,item_000844,A,943,memo_000844
845,item_000845,B,944,memo_000845
846,item_000846,C,945,memo_000846
847,item_000847,A,946,memo_000847
848,item_000848,B,947,memo_000848
849,item_000849,C,948,memo_000849
850,item_000850,A,949,memo_000850
851,item_000851,B,950,memo_000851
852,item_000852,C,951,memo_000852
853,item_000853,A,952,memo_000853
854,item_000854,B,953,memo_000854
855,item_000855,C,954,memo_000855
856,item_000856,A,955,memo_000856
857,item_000857,B,956,memo_000857
858,item_000858,C,957,memo_000858
859,item_000859,A,958,memo_000859
860,item_000860,B,959,memo_000860
861,item_000861,C,960,memo_000861
862,item_000862,A,961,memo_000862
863,item_000863,B,962,memo_000863
864,item_000864,C,963,memo_000864
865,item_000865,A,964,memo_000865
866,item_000866,B,965,memo_000866
867,item_000867,C,966,memo_000867
868,item_000868,A,967,memo_000868
869,item_000869,B,968,memo_000869
870,item_000870,C,969,memo_000870
871,item_000871,A,970,memo_000871
872,item_000872,B,971,memo_000872
873,item_000873,C,972,memo_000873
874,item_000874,A,973,memo_000874
875,item_000875,B,974,memo_000875
876,item_000876,C,975,memo_000876
877,item_000877,A,976,memo_000877
878,item_000878,B,977,memo_000878
879,item_000879,C,978,memo_000879
880,item_000880,A,979,memo_000880
881,item_000881,B,980,memo_000881
882,item_000882,C,981,memo_000882
883,item_000883,A,982,memo_000883
884,item_000884,B,983,memo_000884
885,item_000885,C,984,memo_000885
886,item_000886,A,985,memo_000886
887,item_000887,B,986,memo_000887
888,item_000888,C,987,memo_000888
889,item_000889,A,988,memo_000889
890,item_000890,B,989,memo_000890
891,item_000891,C,990,memo_000891
892,item_000892,A,991,memo_000892
893,item_000893,B,992,memo_000893
894,item_000894,C,993,memo_000894
895,item_000895,A,994,memo_000895
896,item_000896,B,995,memo_000896
897,item_000897,C,996,memo_000897
898,item_000898,A,997,memo_000898
899,item_000899,B,998,memo_000899
900,item_000900,C,999,memo_000900
901,item_000901,A,1000,memo_000901
902,item_000902,B,1001,memo_000902
903,item_000903,C,1002,memo_000903
904,item_000904,A,1003,memo_000904
905,item_000905,B,1004,memo_000905
906,item_000906,C,1005,memo_000906
907,item_000907,A,1006,memo_000907
908,item_000908,B,1007,memo_000908
909,item_000909,C,1008,memo_000909
910,item_000910,A,1009,memo_000910
911,item_000911,B,1010,memo_000911
912,item_000912,C,1011,memo_000912
913,item_000913,A,1012,memo_000913
914,item_000914,B,1013,memo_000914
915,item_000915,C,1014,memo_000915
916,item_000916,A,1015,memo_000916
917,item_000917,B,1016,memo_000917
918,item_000918,C,1017,memo_000918
919,item_000919,A,1018,memo_000919
920,item_000920,B,1019,memo_000920
921,item_000921,C,1020,memo_000921
922,item_000922,A,1021,memo_000922
923,item_000923,B,1022,memo_000923
924,item_000924,C,1023,memo_000924
925,item_000925,A,1024,memo_000925
926,item_000926,B,1025,memo_000926
927,item_000927,C,1026,memo_000927
928,item_000928,A,1027,memo_000928
929,item_000929,B,1028,memo_000929
930,item_000930,C,1029,memo_000930
931,item_000931,A,1030,memo_000931
932,item_000932,B,1031,memo_000932
933,item_000933,C,1032,memo_000933
934,item_000934,A,1033,memo_000934
935,item_000935,B,1034,memo_000935
936,item_000936,C,1035,memo_000936
937,item_000937,A,1036,memo_000937
938,item_000938,B,1037,memo_000938
939,item_000939,C,1038,memo_000939
940,item_000940,A,1039,memo_000940
941,item_000941,B,1040,memo_000941
942,item_000942,C,1041,memo_000942
943,item_000943,A,1042,memo_000943
944,item_000944,B,1043,memo_000944
945,item_000945,C,1044,memo_000945
946,item_000946,A,1045,memo_000946
947,item_000947,B,1046,memo_000947
948,item_000948,C,1047,memo_000948
949,item_000949,A,1048,memo_000949
950,item_000950,B,1049,memo_000950
951,item_000951,C,1050,memo_000951
952,item_000952,A,1051,memo_000952
953,item_000953,B,1052,memo_000953
954,item_000954,C,1053,memo_000954
955,item_000955,A,1054,memo_000955
956,item_000956,B,1055,memo_000956
957,item_000957,C,1056,memo_000957
958,item_000958,A,1057,memo_000958
959,item_000959,B,1058,memo_000959
960,item_000960,C,1059,memo_000960
961,item_000961,A,1060,memo_000961
962,item_000962,B,1061,memo_000962
963,item_000963,C,1062,memo_000963
964,item_000964,A,1063,memo_000964
965,item_000965,B,1064,memo_000965
966,item_000966,C,1065,memo_000966
967,item_000967,A,1066,memo_000967
968,item_000968,B,1067,memo_000968
969,item_000969,C,1068,memo_000969
970,item_000970,A,1069,memo_000970
971,item_000971,B,1070,memo_000971
972,item_000972,C,1071,memo_000972
973,item_000973,A,1072,memo_000973
974,item_000974,B,1073,memo_000974
975,item_000975,C,1074,memo_000975
976,item_000976,A,1075,memo_000976
977,item_000977,B,1076,memo_000977
978,item_000978,C,1077,memo_000978
979,item_000979,A,1078,memo_000979
980,item_000980,B,1079,memo_000980
981,item_000981,C,1080,memo_000981
982,item_000982,A,1081,memo_000982
983,item_000983,B,1082,memo_000983
984,item_000984,C,1083,memo_000984
985,item_000985,A,1084,memo_000985
986,item_000986,B,1085,memo_000986
987,item_000987,C,1086,memo_000987
988,item_000988,A,1087,memo_000988
989,item_000989,B,1088,memo_000989
990,item_000990,C,1089,memo_000990
991,item_000991,A,1090,memo_000991
992,item_000992,B,1091,memo_000992
993,item_000993,C,1092,memo_000993
994,item_000994,A,1093,memo_000994
995,item_000995,B,1094,memo_000995
996,item_000996,C,1095,memo_000996
997,item_000997,A,1096,memo_000997
998,item_000998,B,1097,memo_000998
999,item_000999,C,1098,memo_000999
1000,item_001000,A,1099,memo_001000
1001,item_001001,B,100,memo_001001
1002,item_001002,C,101,memo_001002
1003,item_001003,A,102,memo_001003
1004,item_001004,B,103,memo_001004
1005,item_001005,C,104,memo_001005
1006,item_001006,A,105,memo_001006
1007,item_001007,B,106,memo_001007
1008,item_001008,C,107,memo_001008
1009,item_001009,A,108,memo_001009
1010,item_001010,B,109,memo_001010
1011,item_001011,C,110,memo_001011
1012,item_001012,A,111,memo_001012
1013,item_001013,B,112,memo_001013
1014,item_001014,C,113,memo_001014
1015,item_001015,A,114,memo_001015
1016,item_001016,B,115,memo_001016
1017,item_001017,C,116,memo_001017
1018,item_001018,A,117,memo_001018
1019,item_001019,B,118,memo_001019
1020,item_001020,C,119,memo_001020
1021,item_001021,A,120,memo_001021
1022,item_001022,B,121,memo_001022
1023,item_001023,C,122,memo_001023
1024,item_001024,A,123,memo_001024
1025,item_001025,B,124,memo_001025
1026,item_001026,C,125,memo_001026
1027,item_001027,A,126,memo_001027
1028,item_001028,B,127,memo_001028
1029,item_001029,C,128,memo_001029
1030,item_001030,A,129,memo_001030
1031,item_001031,B,130,memo_001031
1032,item_001032,C,131,memo_001032
1033,item_001033,A,132,memo_001033
1034,item_001034,B,133,memo_001034
1035,item_001035,C,134,memo_001035
1036,item_001036,A,135,memo_001036
1037,item_001037,B,136,memo_001037
1038,item_001038,C,137,memo_001038
1039,item_001039,A,138,memo_001039
1040,item_001040,B,139,memo_001040
1041,item_001041,C,140,memo_001041
1042,item_001042,A,141,memo_001042
1043,item_001043,B,142,memo_001043
1044,item_001044,C,143,memo_001044
1045,item_001045,A,144,memo_001045
1046,item_001046,B,145,memo_001046
1047,item_001047,C,146,memo_001047
1048,item_001048,A,147,memo_001048
1049,item_001049,B,148,memo_001049
1050,item_001050,C,149,memo_001050
1051,item_001051,A,150,memo_001051
1052,item_001052,B,151,memo_001052
1053,item_001053,C,152,memo_001053
1054,item_001054,A,153,memo_001054
1055,item_001055,B,154,memo_001055
1056,item_001056,C,155,memo_001056
1057,item_001057,A,156,memo_001057
1058,item_001058,B,157,memo_001058
1059,item_001059,C,158,memo_001059
1060,item_001060,A,159,memo_001060
1061,item_001061,B,160,memo_001061
1062,item_001062,C,161,memo_001062
1063,item_001063,A,162,memo_001063
1064,item_001064,B,163,memo_001064
1065,item_001065,C,164,memo_001065
1066,item_001066,A,165,memo_001066
1067,item_001067,B,166,memo_001067
1068,item_001068,C,167,memo_001068
1069,item_001069,A,168,memo_001069
1070,item_001070,B,169,memo_001070
1071,item_001071,C,170,memo_001071
1072,item_001072,A,171,memo_001072
1073,item_001073,B,172,memo_001073
1074,item_001074,C,173,memo_001074
1075,item_001075,A,174,memo_001075
1076,item_001076,B,175,memo_001076
1077,item_001077,C,176,memo_001077
1078,item_001078,A,177,memo_001078
1079,item_001079,B,178,memo_001079
1080,item_001080,C,179,memo_001080
1081,item_001081,A,180,memo_001081
1082,item_001082,B,181,memo_001082
1083,item_001083,C,182,memo_001083
1084,item_001084,A,183,memo_001084
1085,item_001085,B,184,memo_001085
1086,item_001086,C,185,memo_001086
1087,item_001087,A,186,memo_001087
1088,item_001088,B,187,memo_001088
1089,item_001089,C,188,memo_001089
1090,item_001090,A,189,memo_001090
1091,item_001091,B,190,memo_001091
1092,item_001092,C,191,memo_001092
1093,item_001093,A,192,memo_001093
1094,item_001094,B,193,memo_001094
1095,item_001095,C,194,memo_001095
1096,item_001096,A,195,memo_001096
1097,item_001097,B,196,memo_001097
1098,item_001098,C,197,memo_001098
1099,item_001099,A,198,memo_001099
1100,item_001100,B,199,memo_001100
1101,item_001101,C,200,memo_001101
1102,item_001102,A,201,memo_001102
1103,item_001103,B,202,memo_001103
1104,item_001104,C,203,memo_001104
1105,item_001105,A,204,memo_001105
1106,item_001106,B,205,memo_001106
1107,item_001107,C,206,memo_001107
1108,item_001108,A,207,memo_001108
1109,item_001109,B,208,memo_001109
1110,item_001110,C,209,memo_001110
1111,item_001111,A,210,memo_001111
1112,item_001112,B,211,memo_001112
1113,item_001113,C,212,memo_001113
1114,item_001114,A,213,memo_001114
1115,item_001115,B,214,memo_001115
1116,item_001116,C,215,memo_001116
1117,item_001117,A,216,memo_001117
1118,item_001118,B,217,memo_001118
1119,item_001119,C,218,memo_001119
1120,item_001120,A,219,memo_001120
1121,item_001121,B,220,memo_001121
1122,item_001122,C,221,memo_001122
1123,item_001123,A,222,memo_001123
1124,item_001124,B,223,memo_001124
1125,item_001125,C,224,memo_001125
1126,item_001126,A,225,memo_001126
1127,item_001127,B,226,memo_001127
1128,item_001128,C,227,memo_001128
1129,item_001129,A,228,memo_001129
1130,item_001130,B,229,memo_001130
1131,item_001131,C,230,memo_001131
1132,item_001132,A,231,memo_001132
1133,item_001133,B,232,memo_001133
1134,item_001134,C,233,memo_001134
1135,item_001135,A,234,memo_001135
1136,item_001136,B,235,memo_001136
1137,item_001137,C,236,memo_001137
1138,item_001138,A,237,memo_001138
1139,item_001139,B,238,memo_001139
1140,item_001140,C,239,memo_001140
1141,item_001141,A,240,memo_001141
1142,item_001142,B,241,memo_001142
1143,item_001143,C,242,memo_001143
1144,item_001144,A,243,memo_001144
1145,item_001145,B,244,memo_001145
1146,item_001146,C,245,memo_001146
1147,item_001147,A,246,memo_001147
1148,item_001148,B,247,memo_001148
1149,item_001149,C,248,memo_001149
1150,item_001150,A,249,memo_001150
1151,item_001151,B,250,memo_001151
1152,item_001152,C,251,memo_001152
1153,item_001153,A,252,memo_001153
1154,item_001154,B,253,memo_001154
1155,item_001155,C,254,memo_001155
1156,item_001156,A,255,memo_001156
1157,item_001157,B,256,memo_001157
1158,item_001158,C,257,memo_001158
1159,item_001159,A,258,memo_001159
1160,item_001160,B,259,memo_001160
1161,item_001161,C,260,memo_001161
1162,item_001162,A,261,memo_001162
1163,item_001163,B,262,memo_001163
1164,item_001164,C,263,memo_001164
1165,item_001165,A,264,memo_001165
1166,item_001166,B,265,memo_001166
1167,item_001167,C,266,memo_001167
1168,item_001168,A,267,memo_001168
1169,item_001169,B,268,memo_001169
1170,item_001170,C,269,memo_001170
1171,item_001171,A,270,memo_001171
1172,item_001172,B,271,memo_001172
1173,item_001173,C,272,memo_001173
1174,item_001174,A,273,memo_001174
1175,item_001175,B,274,memo_001175
1176,item_001176,C,275,memo_001176
1177,item_001177,A,276,memo_001177
1178,item_001178,B,277,memo_001178
1179,item_001179,C,278,memo_001179
1180,item_001180,A,279,memo_001180
1181,item_001181,B,280,memo_001181
1182,item_001182,C,281,memo_001182
1183,item_001183,A,282,memo_001183
1184,item_001184,B,283,memo_001184
1185,item_001185,C,284,memo_001185
1186,item_001186,A,285,memo_001186
1187,item_001187,B,286,memo_001187
1188,item_001188,C,287,memo_001188
1189,item_001189,A,288,memo_001189
1190,item_001190,B,289,memo_001190
1191,item_001191,C,290,memo_001191
1192,item_001192,A,291,memo_001192
1193,item_001193,B,292,memo_001193
1194,item_001194,C,293,memo_001194
1195,item_001195,A,294,memo_001195
1196,item_001196,B,295,memo_001196
1197,item_001197,C,296,memo_001197
1198,item_001198,A,297,memo_001198
1199,item_001199,B,298,memo_001199
1200,item_001200,C,299,memo_001200
1201,item_001201,A,300,memo_001201
1202,item_001202,B,301,memo_001202
1203,item_001203,C,302,memo_001203
1204,item_001204,A,303,memo_001204
1205,item_001205,B,304,memo_001205
1206,item_001206,C,305,memo_001206
1207,item_001207,A,306,memo_001207
1208,item_001208,B,307,memo_001208
1209,item_001209,C,308,memo_001209
1210,item_001210,A,309,memo_001210
1211,item_001211,B,310,memo_001211
1212,item_001212,C,311,memo_001212
1213,item_001213,A,312,memo_001213
1214,item_001214,B,313,memo_001214
1215,item_001215,C,314,memo_001215
1216,item_001216,A,315,memo_001216
1217,item_001217,B,316,memo_001217
1218,item_001218,C,317,memo_001218
1219,item_001219,A,318,memo_001219
1220,item_001220,B,319,memo_001220
1221,item_001221,C,320,memo_001221
1222,item_001222,A,321,memo_001222
1223,item_001223,B,322,memo_001223
1224,item_001224,C,323,memo_001224
1225,item_001225,A,324,memo_001225
1226,item_001226,B,325,memo_001226
1227,item_001227,C,326,memo_001227
1228,item_001228,A,327,memo_001228
1229,item_001229,B,328,memo_001229
1230,item_001230,C,329,memo_001230
1231,item_001231,A,330,memo_001231
1232,item_001232,B,331,memo_001232
1233,item_001233,C,332,memo_001233
1234,item_001234,A,333,memo_001234
1235,item_001235,B,334,memo_001235
1236,item_001236,C,335,memo_001236
1237,item_001237,A,336,memo_001237
1238,item_001238,B,337,memo_001238
1239,item_001239,C,338,memo_001239
1240,item_001240,A,339,memo_001240
1241,item_001241,B,340,memo_001241
1242,item_001242,C,341,memo_001242
1243,item_001243,A,342,memo_001243
1244,item_001244,B,343,memo_001244
1245,item_001245,C,344,memo_001245
1246,item_001246,A,345,memo_001246
1247,item_001247,B,346,memo_001247
1248,item_001248,C,347,memo_001248
1249,item_001249,A,348,memo_001249
1250,item_001250,B,349,memo_001250
1251,item_001251,C,350,memo_001251
1252,item_001252,A,351,memo_001252
1253,item_001253,B,352,memo_001253
1254,item_001254,C,353,memo_001254
1255,item_001255,A,354,memo_001255
1256,item_001256,B,355,memo_001256
1257,item_001257,C,356,memo_001257
1258,item_001258,A,357,memo_001258
1259,item_001259,B,358,memo_001259
1260,item_001260,C,359,memo_001260
1261,item_001261,A,360,memo_001261
1262,item_001262,B,361,memo_001262
1263,item_001263,C,362,memo_001263
1264,item_001264,A,363,memo_001264
1265,item_001265,B,364,memo_001265
1266,item_001266,C,365,memo_001266
1267,item_001267,A,366,memo_001267
1268,item_001268,B,367,memo_001268
1269,item_001269,C,368,memo_001269
1270,item_001270,A,369,memo_001270
1271,item_001271,B,370,memo_001271
1272,item_001272,C,371,memo_001272
1273,item_001273,A,372,memo_001273
1274,item_001274,B,373,memo_001274
1275,item_001275,C,374,memo_001275
1276,item_001276,A,375,memo_001276
1277,item_001277,B,376,memo_001277
1278,item_001278,C,377,memo_001278
1279,item_001279,A,378,memo_001279
1280,item_001280,B,379,memo_001280
1281,item_001281,C,380,memo_001281
1282,item_001282,A,381,memo_001282
1283,item_001283,B,382,memo_001283
1284,item_001284,C,383,memo_001284
1285,item_001285,A,384,memo_001285
1286,item_001286,B,385,memo_001286
1287,item_001287,C,386,memo_001287
1288,item_001288,A,387,memo_001288
1289,item_001289,B,388,memo_001289
1290,item_001290,C,389,memo_001290
1291,item_001291,A,390,memo_001291
1292,item_001292,B,391,memo_001292
1293,item_001293,C,392,memo_001293
1294,item_001294,A,393,memo_001294
1295,item_001295,B,394,memo_001295
1296,item_001296,C,395,memo_001296
1297,item_001297,A,396,memo_001297
1298,item_001298,B,397,memo_001298
1299,item_001299,C,398,memo_001299
1300,item_001300,A,399,memo_001300
1301,item_001301,B,400,memo_001301
1302,item_001302,C,401,memo_001302
1303,item_001303,A,402,memo_001303
1304,item_001304,B,403,memo_001304
1305,item_001305,C,404,memo_001305
1306,item_001306,A,405,memo_001306
1307,item_001307,B,406,memo_001307
1308,item_001308,C,407,memo_001308
1309,item_001309,A,408,memo_001309
1310,item_001310,B,409,memo_001310
1311,item_001311,C,410,memo_001311
1312,item_001312,A,411,memo_001312
1313,item_001313,B,412,memo_001313
1314,item_001314,C,413,memo_001314
